Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Update me on Supply Chain Content,Get updates on DM Content,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Engagement_Score,High_Engagement_Time,Contact_Restricted,Lead Origin_Landing Page Submission,Lead Origin_Lead Add Form,Lead Origin_Lead Import,Lead Source_Google,Lead Source_Olark Chat,Lead Source_Organic Search,Lead Source_Other,Lead Source_Reference,Last Activity_Email Bounced,Last Activity_Email Link Clicked,Last Activity_Email Opened,Last Activity_Olark Chat Conversation,Last Activity_Other,Last Activity_Page Visited on Website,Last Activity_SMS Sent,Country_Other,Country_Unknown,Specialization_Business Administration,Specialization_Finance Management,Specialization_Human Resource Management,Specialization_IT Projects Management,Specialization_International Business,Specialization_Marketing Management,Specialization_Media and Advertising,Specialization_Operations Management,Specialization_Other,Specialization_Supply Chain Management,Specialization_Travel and Tourism,Specialization_Unknown,What is your current occupation_Housewife,What is your current occupation_Other,What is your current occupation_Student,What is your current occupation_Unemployed,What is your current occupation_Unknown,What is your current occupation_Working Professional,What matters most to you in choosing a course_Flexibility & Convenience,What matters most to you in choosing a course_Other,What matters most to you in choosing a course_Unknown,Tags_Busy,Tags_Closed by Horizzon,Tags_Interested in other courses,Tags_Lost to EINS,Tags_Other,Tags_Ringing,Tags_Unknown,Tags_Will revert after reading the email,Tags_switched off,City_Other Cities,City_Other Cities of Maharashtra,City_Other Metro Cities,City_Thane & Outskirts,City_Tier II Cities,City_Unknown,Asymmetrique Activity Index_02.Medium,Asymmetrique Activity Index_03.Low,Asymmetrique Activity Index_Unknown,Asymmetrique Profile Index_02.Medium,Asymmetrique Profile Index_03.Low,Asymmetrique Profile Index_Unknown,Last Notable Activity_Modified,Last Notable Activity_Other,Last Notable Activity_Page Visited on Website,Last Notable Activity_SMS Sent,Visit_Category_Low (1-2),Visit_Category_Medium (3-10)
0,0,-0.2392089597282432,0.7349108767977038,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,17.0,0,0,0.6881395988190618,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,-0.2392089597282432,-0.7384943232936525,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,15.0,15.0,0,0,-0.7269795763142877,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,-0.003958805578640759,-0.6289474682682729,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,9.0,16.0,0,0,-0.6389758925869587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,-0.2392089597282432,-0.6015607545119279,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,13.0,16.0,0,0,-0.5927626673663424,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0.9370418110197689,1.0489451945371255,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,1.0443683185839174,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,-0.003958805578640759,-0.7750099416354457,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,14.0,13.0,0,0,-0.7240310651716853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,-0.2392089597282432,-0.999580994437474,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.9828864827083699,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0.23129134857096165,0.4884304529905997,1.07714195336733,0,0,0,0,0,0,0,0,0,0,15.0,17.0,0,0,0.5530833015834103,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.4744591138778456,-0.9247239768367979,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,18.0,0,0,-0.9482542593455477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0.23129134857096165,0.9649592723510012,1.07714195336733,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,1.0201581447222599,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,16.0,15.0,0,0,-1.1384758365859309,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,-0.003958805578640759,1.5619896322393203,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,15.0,18.0,0,1,1.566604180873246,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,14.0,20.0,0,0,-1.1384758365859309,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,-0.4744591138778456,-0.7202365141227559,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,15.0,0,0,-0.7478236753166162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
0,0,-0.003958805578640759,-0.4062021963833342,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,13.0,17.0,0,0,-0.3625401904052194,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0.4665415027205641,1.1457115831428777,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,1.148899855955979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,-0.003958805578640759,-1.02149036544255,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-1.0237310315710684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0.4665415027205641,-0.3678607971244513,1.5599500854399728,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,-0.24748008217568584,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,-0.003958805578640759,1.1913561060701192,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,14.0,17.0,0,0,1.2033237473208078,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.4744591138778456,-0.24188191384526472,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.2789592733917942,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,-0.709709268027448,-0.7403201042107421,-0.8540905749232416,0,0,0,0,0,0,0,0,0,0,14.0,15.0,0,0,-0.8062485088243694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,0,-0.2392089597282432,0.4738242056538824,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,0.46128745757152034,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,0.9370418110197689,0.4683468629026134,-0.5644056956796558,0,0,0,0,0,0,1,0,0,0,14.0,16.0,0,0,0.46366671858601366,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,15.0,16.0,0,0,-1.1384758365859309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,0,-0.003958805578640759,-0.7512747897132801,-0.6947638913392694,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0,1,-0.7783430238953055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,-0.003958805578640759,2.549737108384827,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,2.4766459537913423,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0.7017916568701665,1.3702826359449058,-0.49198447586875943,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,1.3423820519129468,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1.1722919651693713,-0.5431357651650588,3.008374481657902,0,0,0,0,0,0,0,0,0,0,14.0,19.0,0,1,-0.303058665042892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,16.0,15.0,0,0,-1.1384758365859309,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.23129134857096165,-1.016013022691281,-0.7333885419050808,0,0,0,0,0,0,0,0,0,0,13.0,17.0,0,0,-1.0304685073575428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0.4665415027205641,-0.4481951574763964,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,13.0,18.0,0,1,-0.413384964198103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.003958805578640759,-0.4792334330669206,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.4341225418441236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0.23129134857096165,1.536428699400065,1.07714195336733,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,1.580290044731684,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,-0.2392089597282432,0.7915100852274833,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,0.7726706863307532,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0.4665415027205641,-0.80604821722597,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.7641384862487332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,-0.2392089597282432,0.6637054210312071,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,0.6474015713126711,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0.7017916568701665,1.2862967137587815,-0.2119557592666265,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,1.2769141115432012,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,-0.2392089597282432,-0.5778256025897623,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,15.0,0,0,-0.5694984031486986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0.23129134857096165,1.5108677665608097,-0.12987837681427725,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,1.4825993088617158,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0.4665415027205641,-0.9338528814222462,1.5599500854399728,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.8022433058271926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,-0.003958805578640759,0.17439613525117797,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,15.0,20.0,0,0,0.20653950353406839,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0.4665415027205641,1.2169170389093744,1.5599500854399728,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,1.305856944048533,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,14.0,19.0,0,0,-1.1384758365859309,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1.6427922734685763,2.3379465220024263,1.3185460194036516,0,0,0,0,0,0,0,0,0,0,14.0,20.0,0,1,2.438543264640009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,2.348542735917383,0.7294335340464349,0.01496406280751555,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,0.8125488734490268,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,-0.003958805578640759,-0.7366685423765629,0.5943338212946871,0,0,0,0,0,0,0,0,0,0,10.0,18.0,0,0,-0.6864503306662606,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,-0.2392089597282432,-0.8133513408943286,-0.6126865088869201,0,0,0,0,0,0,0,0,0,0,14.0,17.0,0,0,-0.8439336342589758,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,-0.709709268027448,-0.6891982385322316,-0.8540905749232416,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.7561408628171364,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
0,0,0.4665415027205641,1.2716904664220643,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,1.272379412188089,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,15.0,17.0,0,0,-1.1384758365859309,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,0,-0.2392089597282432,-0.5759998216726726,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,-0.5677088443627261,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,-0.2392089597282432,0.21273753451006086,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,13.0,18.0,0,0,0.20538055117743811,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,-0.4744591138778456,-0.1998889527522025,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,-0.23779942131442436,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,3.289543352515793,0.7422140004660626,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,17.0,20.0,0,1,0.8696264248421977,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,-0.9449594221770504,-1.0397481746134465,-1.3368987069958844,0,0,0,0,0,0,0,0,0,0,15.0,19.0,0,0,-1.1384758365859309,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0.7017916568701665,2.10242078369786,0.3529297552583657,0,0,0,0,0,0,0,0,0,0,14.0,18.0,0,0,2.110840964094407,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,-0.4744591138778456,-1.0178388036083705,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,15.0,15.0,0,0,-1.0395217574301505,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,0,-0.4744591138778456,-0.8535185210703011,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,12.0,18.0,0,0,-0.8784614666926163,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,-0.2392089597282432,0.8846249119990561,0.11152568922204421,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,0.863938184415356,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,-0.709709268027448,0.577893717927993,-0.8540905749232416,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,0.4858129346478496,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,-0.4744591138778456,2.127981716537115,-0.3712824428505987,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,1,2.0438880308006437,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0.23129134857096165,-0.6088638781802865,1.07714195336733,0,0,0,0,0,0,0,0,0,0,14.0,16.0,0,0,-0.5224415287861238,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
